timestamp	GenVariableOMCostsInTP	FuelCostsPerTP	PurchasedPowerCost	NonEnergyCharge
20200327	0	0	532.281	256.566
20200327	0	0	533.168	256.994
20200327	0	0	532.805	256.819
20200327	0	0	532.038	256.449
20200327	0	0	554.439	267.246
20200327	0	0	584.144	281.565
20200327	0	0	588.302	283.569
20200327	0	0	594.598	286.604
20200327	0	0	607.715	292.926
20200327	0	0	615.222	296.545
20200327	0	0	621.963	299.794
20200327	0	0	651.588	314.074
20200327	0	0	654.713	315.58
20200327	0	0	656.91	316.639
20200327	0	0	660.16	318.206
20200327	0	0	668.899	322.418
20200327	0	0	678.387	326.991
20200327	0	0	677.503	326.565
20200327	0	0	680.935	328.219
20200327	0	0	686.062	330.691
20200327	0	0	698.399	336.637
20200327	0	0	626.018	301.749
20200327	0	0	631.215	304.254
20200327	0	0	666.763	321.388
20200327	0	0	682.507	328.977
20200327	0	0	683.964	329.679
20200327	0	0	683.372	329.394
20200327	0	0	678.541	327.065
20200327	0	0	655.974	316.188
20200327	0	0	659.077	317.684
20200327	0	0	663.857	319.988
20200327	0	0	667.426	321.708
20200327	0	0	665.826	320.937
20200327	0	0	657.607	316.975
20200327	0	0	661.313	318.761
20200327	0	0	682.658	329.05
20200327	0	0	680.826	328.167
20200327	0	0	678.955	327.265
20200327	0	0	679.742	327.644
20200327	0	0	680.972	328.237
20200327	0	0	667.205	321.601
20200327	0	0	665.868	320.957
20200327	0	0	676.584	326.122
20200327	0	0	664.213	320.159
20200327	0	0	666.158	321.097
20200327	0	0	670.646	323.26
20200327	0	0	701.385	338.077
20200327	0	0	723.891	348.925
20200327	0	0	721.202	347.628
20200327	0	0	715.486	344.873
20200327	0	0	694.297	334.66
20200327	0	0	694.459	334.738
20200327	0	0	681.276	328.384
20200327	0	0	692.511	333.799
20200327	0	0	691.208	333.171
20200327	0	0	690.228	332.699
20200327	0	0	687.772	331.515
20200327	0	0	703.76	339.221
20200327	0	0	702.778	338.748
20200327	0	0	701.797	338.275
20200327	0	0	692.029	333.567
20200327	0	0	684.24	329.812
20200327	0	0	676.329	325.999
20200327	0	0	674.392	325.065
20200327	0	0	672.01	323.917
20200327	0	0	666.198	321.116
20200327	0	0	665.714	320.883
20200327	0	0	660.467	318.353
