LOAD_ZONE,TIMEPOINT,zone_demand_mw
Manoa,975,10.08504
Manoa,976,10.11384
Manoa,977,10.06056
Manoa,978,10.15704
Manoa,979,10.21104
Manoa,980,10.1052
Manoa,981,10.21968
Manoa,982,10.8
Manoa,983,11.45736
Manoa,984,11.56032
Manoa,985,11.73384
Manoa,986,12.60072
Manoa,987,13.45464
Manoa,988,13.479120000000002
Manoa,989,13.52376
Manoa,990,13.65984
Manoa,991,13.86
Manoa,992,14.13144
Manoa,993,14.50584
Manoa,994,14.9832
Manoa,995,15.32736
Manoa,996,15.75072
Manoa,997,16.08624
Manoa,998,16.38648
Manoa,999,16.47792
Manoa,1000,16.64568
Manoa,1001,16.8552
Manoa,1002,16.92144
Manoa,1003,17.01144
Manoa,1004,17.2296
Manoa,1005,17.156879999999994
Manoa,1006,17.2404
Manoa,1007,17.36496
Manoa,1008,17.331120000000002
Manoa,1009,17.43336
Manoa,1010,17.65656
Manoa,1011,17.68968
Manoa,1012,17.75808
Manoa,1013,17.7912
Manoa,1014,17.78976
Manoa,1015,17.799120000000006
Manoa,1016,17.68608
Manoa,1017,17.69112
Manoa,1018,17.64648
Manoa,1019,17.5896
Manoa,1020,17.7012
Manoa,1021,17.64576
Manoa,1022,17.60256
Manoa,1023,17.54352
Manoa,1024,17.15544
Manoa,1025,17.1648
Manoa,1026,17.28432
Manoa,1027,17.306639999999998
Manoa,1028,16.809839999999998
Manoa,1029,16.452
Manoa,1030,15.98976
Manoa,1031,15.65352
Manoa,1032,15.534
Manoa,1033,15.44184
Manoa,1034,15.405120000000002
Manoa,1035,15.31224
Manoa,1036,15.302879999999998
Manoa,1037,15.23232
Manoa,1038,14.94864
Manoa,1039,14.7816
Manoa,1040,14.75928
Manoa,1041,14.730479999999998
Manoa,1042,14.35176
Manoa,1043,14.00832
Manoa,1044,14.00472
Manoa,1045,13.92624
Manoa,1046,13.4064
Manoa,1047,13.194720000000002
Manoa,1048,13.11984
Manoa,1049,12.96864
Manoa,1050,12.68712
Manoa,1051,12.55536
Manoa,1052,12.41208
Manoa,1053,12.22488
Manoa,1054,12.13848
Manoa,1055,11.90376
Manoa,1056,11.6928
Manoa,1057,11.484000000000002
Manoa,1058,11.17296
Manoa,1059,11.07936
Manoa,1060,10.98576
Manoa,1061,10.9548
Manoa,1062,10.872
Manoa,1063,10.83744
Manoa,1064,10.82448
Manoa,1065,10.72512
Manoa,1066,10.76832
Manoa,1067,10.79928
Manoa,1068,10.74888
Manoa,1069,10.68624
Manoa,1070,10.69848
Manoa,1071,10.71792
Manoa,1072,10.6848
Manoa,1073,10.68048
Manoa,1074,10.71
Manoa,1075,10.69272
Manoa,1076,10.79496
Manoa,1077,10.8684
Manoa,1078,11.55672
Manoa,1079,12.24576
Manoa,1080,12.45024
Manoa,1081,12.70296
Manoa,1082,13.25376
Manoa,1083,13.89528
Manoa,1084,13.98096
Manoa,1085,14.04576
Manoa,1086,14.31
Manoa,1087,14.663520000000002
Manoa,1088,14.99688
Manoa,1089,15.26544
Manoa,1090,15.77232
Manoa,1091,16.22808
Manoa,1092,16.6896
Manoa,1093,16.928639999999998
Manoa,1094,17.05752
Manoa,1095,17.3232
Manoa,1096,17.359920000000002
Manoa,1097,17.344079999999998
Manoa,1098,17.4924
Manoa,1099,17.68392
Manoa,1100,17.794079999999994
Manoa,1101,17.814239999999995
Manoa,1102,17.8524
Manoa,1103,18.09792
Manoa,1104,18.16272
Manoa,1105,18.14688
Manoa,1106,18.2124
Manoa,1107,18.24336
Manoa,1108,18.17496
Manoa,1109,18.27648
Manoa,1110,18.36288
Manoa,1111,18.5328
Manoa,1112,18.48456
Manoa,1113,18.46008
Manoa,1114,18.43704
Manoa,1115,18.36144
Manoa,1116,18.40176
Manoa,1117,18.28872
Manoa,1118,18.14544
Manoa,1119,18.13104
Manoa,1120,18.16128
Manoa,1121,17.88336
Manoa,1122,17.62704
Manoa,1123,17.524079999999998
Manoa,1124,17.2404
Manoa,1125,16.891920000000002
