GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Cogen_Power_Plant,8518,NaturalGas,0.0
Cogen_Power_Plant,8519,NaturalGas,0.0
Cogen_Power_Plant,8520,NaturalGas,0.0
Cogen_Power_Plant,8521,NaturalGas,0.0
Cogen_Power_Plant,8522,NaturalGas,0.0
Cogen_Power_Plant,8523,NaturalGas,0.0
Cogen_Power_Plant,8524,NaturalGas,0.0
Cogen_Power_Plant,8525,NaturalGas,0.0
Cogen_Power_Plant,8526,NaturalGas,0.0
Cogen_Power_Plant,8527,NaturalGas,0.0
Cogen_Power_Plant,8528,NaturalGas,0.0
Cogen_Power_Plant,8529,NaturalGas,0.0
Cogen_Power_Plant,8530,NaturalGas,0.0
Cogen_Power_Plant,8531,NaturalGas,0.0
Cogen_Power_Plant,8532,NaturalGas,0.0
Cogen_Power_Plant,8533,NaturalGas,0.0
Cogen_Power_Plant,8534,NaturalGas,0.0
Cogen_Power_Plant,8535,NaturalGas,0.0
Cogen_Power_Plant,8536,NaturalGas,0.0
Cogen_Power_Plant,8537,NaturalGas,0.0
Cogen_Power_Plant,8538,NaturalGas,0.0
Cogen_Power_Plant,8539,NaturalGas,0.0
Cogen_Power_Plant,8540,NaturalGas,0.0
Cogen_Power_Plant,8541,NaturalGas,0.0
Cogen_Power_Plant,8542,NaturalGas,0.0
Cogen_Power_Plant,8543,NaturalGas,0.0
Cogen_Power_Plant,8544,NaturalGas,0.0
Cogen_Power_Plant,8545,NaturalGas,0.0
Cogen_Power_Plant,8546,NaturalGas,0.0
Cogen_Power_Plant,8547,NaturalGas,0.0
Cogen_Power_Plant,8548,NaturalGas,0.0
Cogen_Power_Plant,8549,NaturalGas,0.0
Cogen_Power_Plant,8550,NaturalGas,0.0
Cogen_Power_Plant,8551,NaturalGas,0.0
Cogen_Power_Plant,8552,NaturalGas,0.0
Cogen_Power_Plant,8553,NaturalGas,0.0
Cogen_Power_Plant,8554,NaturalGas,0.0
Cogen_Power_Plant,8555,NaturalGas,0.0
Cogen_Power_Plant,8556,NaturalGas,0.0
Cogen_Power_Plant,8557,NaturalGas,0.0
Cogen_Power_Plant,8558,NaturalGas,0.0
Cogen_Power_Plant,8559,NaturalGas,0.0
Cogen_Power_Plant,8560,NaturalGas,0.0
Cogen_Power_Plant,8561,NaturalGas,0.0
Cogen_Power_Plant,8562,NaturalGas,0.0
Cogen_Power_Plant,8563,NaturalGas,0.0
Cogen_Power_Plant,8564,NaturalGas,0.0
Cogen_Power_Plant,8565,NaturalGas,0.0
Cogen_Power_Plant,8566,NaturalGas,0.0
Cogen_Power_Plant,8567,NaturalGas,0.0
Cogen_Power_Plant,8568,NaturalGas,0.0
Cogen_Power_Plant,8569,NaturalGas,0.0
Cogen_Power_Plant,8570,NaturalGas,0.0
Cogen_Power_Plant,8571,NaturalGas,0.0
Cogen_Power_Plant,8572,NaturalGas,0.0
Cogen_Power_Plant,8573,NaturalGas,0.0
Cogen_Power_Plant,8574,NaturalGas,0.0
Cogen_Power_Plant,8575,NaturalGas,0.0
Cogen_Power_Plant,8576,NaturalGas,0.0
Cogen_Power_Plant,8577,NaturalGas,0.0
Cogen_Power_Plant,8578,NaturalGas,0.0
Cogen_Power_Plant,8579,NaturalGas,0.0
Cogen_Power_Plant,8580,NaturalGas,0.0
Cogen_Power_Plant,8581,NaturalGas,0.0
Cogen_Power_Plant,8582,NaturalGas,0.0
Cogen_Power_Plant,8583,NaturalGas,0.0
Cogen_Power_Plant,8584,NaturalGas,0.0
Cogen_Power_Plant,8585,NaturalGas,0.0
Cogen_Power_Plant,8586,NaturalGas,0.0
Cogen_Power_Plant,8587,NaturalGas,0.0
Cogen_Power_Plant,8588,NaturalGas,0.0
Cogen_Power_Plant,8589,NaturalGas,0.0
Cogen_Power_Plant,8590,NaturalGas,0.0
